CYPERACEAE;0.32553109526634216;0.007822288;0.03411638;0.0019158772;0.004799206;0.010764238;0.005761322;0.026815785;0.0094041815;0.01195623;0.0016483214;0.47045702;0.022000497;0.0017775436;0.023007909;1.2110619e-05;5.5727205e-06;1.4410643e-05;0.00015461034;1.1304671e-05;0.00038177252;0.6242464;8.156407e-06;2.8749459e-05;0.00046944653;0.037297945;4.0284314e-05;0.00017566007;0.00020096052
PINUS;0.9002293348312378;0.009289974;0.0454047;0.0030812772;0.0052049216;0.016702168;0.018716788;0.0261849;0.01543168;0.020779967;0.0011969899;0.8004587;0.03375412;0.0032697967;0.021434003;1.0898036e-17;1.3857011e-15;1.9089978e-14;2.8467782e-16;4.2060873e-19;2.4521368e-14;5.420337e-13;3.1339267e-14;2.8394182e-13;3.6018958e-14;1.0;5.730159e-14;6.0593405e-12;1.0218991e-13
CHENOPODIACEAE;0.17147359251976013;0.02167107;0.06538318;0.014875532;0.043684665;0.14559399;0.026799884;0.14027229;0.014254385;0.00917725;0.0036828243;0.25905028;0.16721097;0.048981488;0.035852995;2.6357138e-05;1.8410113e-07;2.8310174e-06;0.00011158425;0.0057153506;0.3161473;0.00014750053;3.268227e-07;4.1727394e-06;3.3141836e-07;1.4418953e-06;0.0045174714;2.5422412e-05;0.00011118082
PINUS;0.5475819110870361;0.0014635858;0.0014699188;0.0011466831;0.00088066957;0.0019124445;0.016476154;0.0022636263;0.21061274;0.040847052;0.0057227425;0.09807521;0.00818369;0.0025711674;0.015070477;1.0677363e-08;1.17116834e-07;6.559352e-07;1.6820316e-07;6.6644383e-09;2.6636305e-06;0.001040794;4.3574903e-05;1.2041286e-06;8.860299e-07;0.9970886;1.0872085e-05;0.0017522026;5.2307987e-05
SALIX;0.2989741265773773;0.028925315;0.008619116;0.004165837;0.00778788;0.04276284;0.010297988;0.04924639;0.20079273;0.05378575;0.15762104;0.11853406;0.10484961;0.006047863;0.59794825;9.696037e-09;8.5143205e-11;1.0303828e-09;1.6474377e-07;6.3984418e-09;1.2210698e-07;4.034156e-08;5.454096e-10;2.865285e-09;2.402499e-08;1.8233898e-08;4.0080006e-09;2.5627924e-09;8.885916e-09
ARTEMISIA;0.8864450454711914;0.009375626;0.7805313;0.07169011;0.009542403;0.028407816;0.014466781;0.0019226247;0.0022029066;0.0016480169;0.00019079006;0.03930107;0.007353615;0.01726002;0.0020119394;0.0074618123;0.99235886;9.042283e-06;4.4210154e-07;2.5064605e-06;2.0568044e-05;6.328785e-07;7.453803e-09;1.08548065e-07;4.0195697e-08;1.1405439e-07;3.2397427e-08;3.1211734e-08;1.8690216e-07
CHENOPODIACEAE;0.27982643246650696;0.06991027;0.077420205;0.026647707;0.2038471;0.41885626;0.024466569;0.09954246;0.011622708;0.06561649;0.07810171;0.11623427;0.031170288;0.022033343;0.018604238;0.00087796326;0.002022994;0.003874343;0.014832999;0.13139853;0.5351863;0.008961773;0.0001966158;0.00068683666;0.0002628856;0.0031260513;0.001547003;0.001123247;0.011782064
HELIANTHEMUM;0.1517864167690277;0.001604107;0.0008068391;0.00087261817;0.0007571764;0.002304429;0.0099803;0.0023331062;0.303568;0.029784018;0.008837074;0.04255646;0.008907157;0.0035016793;0.025729014;2.1039432e-06;4.0476e-07;1.2565101e-06;4.544858e-05;7.282919e-06;1.6903396e-05;0.000114648916;4.8317766e-06;1.3289738e-05;1.9180443e-06;0.00014164491;0.00011676263;0.0003347241;1.5259656e-06
CYPERACEAE;0.2967093884944916;0.011980962;0.020117702;0.0025159589;0.00842853;0.014377301;0.004517673;0.075059555;0.0074151685;0.017023528;0.0039382325;0.29504904;0.013302434;0.001726801;0.02993825;0.00033180983;0.00019338797;0.00019329357;0.0023647738;0.0025486955;0.0030662147;0.51835924;7.406495e-05;0.0007371681;0.0022539592;0.07779514;0.002348731;0.003991685;0.0047414633
PINUS;0.11017455905675888;0.048097808;0.11377304;0.0031315133;0.007904977;0.03688414;0.007244428;0.07680244;0.009750754;0.006361138;0.0016757454;0.20423;0.05025374;0.012062777;0.016846295;6.123439e-05;5.7789297e-05;5.0081057e-05;1.9368328e-05;2.9241315e-05;8.8442546e-05;0.0013664684;5.481801e-05;0.00013556825;1.8416975e-05;0.016119124;0.0042626034;0.0005667574;0.007702511
PINUS;0.9271456003189087;0.005156503;0.020851742;0.0016861397;0.0021293305;0.0055245315;0.023805479;0.0063800025;0.014837502;0.049930014;0.0010453355;0.85429126;0.007095965;0.000601262;0.016982833;3.730379e-14;4.277508e-12;6.87174e-12;6.4121673e-13;1.1719539e-15;1.655592e-10;4.8324003e-09;5.855589e-12;1.0490876e-10;3.326376e-11;1.0;1.979466e-11;1.2255542e-09;5.7144867e-10
PINUS;0.8967806696891785;0.008830728;0.031266555;0.0024177802;0.004085102;0.011269511;0.0149980355;0.01600962;0.01348939;0.02736868;0.001629872;0.7939334;0.015930332;0.0012177943;0.031871166;2.8087315e-09;4.5541544e-09;1.9778382e-08;3.541454e-08;4.851024e-10;9.8598115e-08;2.153845e-06;3.9831384e-08;3.188601e-07;5.891407e-07;0.99962795;5.6926908e-08;3.6417464e-07;8.389147e-07
PINUS;0.8964243531227112;0.0050235754;0.022760937;0.0009911706;0.0024615724;0.0061492464;0.008328663;0.0075584715;0.006661067;0.020665126;0.0006389323;0.7928487;0.0047377157;0.00040125204;0.013890467;6.242401e-20;1.24063675e-17;8.47262e-17;8.449317e-17;1.2401001e-20;2.7450818e-16;7.204812e-14;3.9488337e-16;1.02451185e-14;1.6934303e-15;1.0;8.767055e-16;2.3489114e-12;1.871669e-16
PINUS;0.8293651938438416;0.003272438;0.010837549;0.0010440367;0.0020258597;0.0045512198;0.008309418;0.004155768;0.0061129876;0.017875273;0.0008223303;0.6700248;0.003130558;0.00028567313;0.02571732;4.5960807e-10;4.1097717e-08;2.3178961e-07;1.2344452e-07;8.4726626e-10;0.011277886;3.592617e-07;9.406621e-09;2.1064618e-06;2.6429166e-08;0.9887056;3.8347696e-07;5.648297e-06;2.6351852e-06
ARTEMISIA;0.9004836678504944;0.003533681;0.80096745;0.024674406;0.0032592493;0.010331048;0.0037550607;0.0006795864;0.0006921006;0.00044387468;3.387062e-05;0.019398384;0.002329301;0.009174359;0.00056670146;1.9072747e-08;0.9999999;5.407839e-10;7.4233725e-10;6.2807905e-11;1.0187172e-09;3.543645e-11;1.263814e-12;1.2326302e-11;5.513862e-12;1.8415008e-10;4.517119e-13;8.707428e-12;2.8078006e-12
PINUS;0.8949071168899536;0.008104919;0.029890109;0.0026599627;0.004147807;0.010458935;0.016200593;0.019578151;0.012674101;0.031523593;0.001470266;0.7898143;0.014102636;0.0013466643;0.028302157;2.7976866e-16;1.6417996e-14;7.509316e-14;9.0324595e-15;4.1617065e-17;1.3931447e-12;1.2587029e-11;5.0738157e-13;1.4600532e-12;2.041193e-13;1.0;1.0128512e-12;7.461303e-10;1.22836125e-11
PINUS;0.8767725229263306;0.005082713;0.03059199;0.0019643512;0.0036709656;0.0091614155;0.009630168;0.014389699;0.007441061;0.01347777;0.0007734679;0.75461125;0.011171787;0.00083083677;0.02138406;2.2638293e-08;1.3258185e-07;1.9720264e-07;1.3737723e-06;9.850874e-09;3.3699228e-06;2.8700015e-05;1.02304845e-07;2.2032857e-06;3.8302283e-06;0.99893385;1.2405957e-06;2.9785573e-05;9.2658473e-07
PINUS;0.8671610355377197;0.0048712343;0.023452695;0.0014200555;0.0033828665;0.008054171;0.008618455;0.012584084;0.0072160945;0.021452576;0.00088551285;0.7343337;0.0056351395;0.000623995;0.013241388;6.858466e-11;1.0103034e-10;5.359679e-10;4.094303e-09;9.898948e-12;1.0013625e-08;3.6937516e-07;1.0692349e-09;1.0834043e-08;1.6184822e-08;0.99998844;2.0046674e-08;1.7175829e-06;3.590527e-08
PINUS;0.657505452632904;0.005292538;0.021529129;0.0015921475;0.0041149366;0.00797706;0.007867668;0.01618199;0.014422528;0.036647946;0.0023638469;0.7001658;0.014207453;0.0007726096;0.025310619;1.0994822e-06;2.1054618e-06;2.4213848e-06;0.00011165026;1.194268e-06;0.00042927178;0.002608998;3.0084943e-06;6.6489854e-05;2.7127448e-05;0.6148451;4.74687e-05;0.0003729341;3.1591673e-05
PINUS;0.6401928663253784;0.011333373;0.057658322;0.0058185584;0.010698507;0.02529577;0.026752094;0.019672161;0.019895097;0.04089207;0.003016244;0.69832414;0.02780065;0.004174012;0.017553054;9.1171603e-07;6.605261e-06;0.00017482533;0.0003318162;0.00026480362;0.002300168;0.0011406466;0.00010108769;0.00022482501;3.276845e-05;0.5820616;0.0008015049;0.38137674;5.2281255e-05
ARTEMISIA;0.9218795299530029;0.0139037585;0.843759;0.053522043;0.0096309865;0.033821773;0.009589206;0.0029910407;0.0020000136;0.0020468214;0.00017458279;0.05304484;0.008144565;0.025238972;0.0014033647;6.5783032e-09;1.0;5.413133e-10;2.938627e-10;4.5604784e-11;9.460942e-10;2.219939e-11;1.6309273e-12;2.113325e-11;2.651157e-12;1.9495114e-09;2.7928085e-12;5.7638526e-11;5.8893255e-12
LYCOPODIUM;0.5783247351646423;0.014180176;0.033882998;0.0034037041;0.021470672;0.029593509;0.02194461;0.017002722;0.012466977;0.24652657;0.017971924;0.54476774;0.00995114;0.0008513003;0.035030838;0.0008588872;0.000179205;0.00044063767;0.0036543286;0.0023135901;0.003591756;0.0014459802;0.00056748925;0.9101229;0.02097748;0.0014783342;0.0012534308;9.597598e-05;0.00187975
PINUS;0.8956707715988159;0.006668195;0.03233557;0.002774689;0.0048099896;0.013271377;0.016936654;0.012392203;0.011981322;0.02384592;0.0013254288;0.7913416;0.010739271;0.0014412049;0.028846517;1.3157283e-13;5.5503505e-12;5.849918e-12;1.4182456e-11;2.8884803e-14;2.7065913e-10;5.8967725e-10;1.03972655e-11;7.358906e-10;1.9995358e-11;1.0;9.258973e-12;1.58971e-09;7.949468e-11
PINUS;0.8590914607048035;0.01647115;0.14846356;0.017243376;0.013511235;0.053802058;0.06829483;0.029156972;0.012799674;0.019347075;0.0014650862;0.7181829;0.038875673;0.009166542;0.032320343;1.1634094e-13;2.4190498e-12;2.0094946e-12;1.23864495e-11;2.4179909e-14;4.4880367e-11;1.1105271e-09;9.243093e-12;3.3813458e-10;6.831428e-11;1.0;2.4134285e-11;3.401212e-09;1.4626713e-11
